"Participant","AIC","BIC"
127,39.4832200081919,49.2064872035651
128,89.6442941635183,99.3675613588915
129,33.8626594507891,43.5859266461624
130,36.1566222367777,45.8798894321509
131,79.3219867746786,89.0452539700518
132,20.896604337191,30.6198715325643
133,126.895810684378,136.619077879752
134,146.393129362339,156.116396557712
135,117.585473676226,127.308740871599
136,102.756308107376,112.479575302749
137,113.438259586774,123.161526782148
138,127.033949049841,136.757216245215
139,105.195558128281,114.918825323654
140,79.8843361122035,89.6076033075767
141,142.590429724123,152.313696919497
142,92.5799001832292,102.303167378602
143,9.27450169288713,18.9977688882604
144,100.84618263526,110.569449830634
145,82.3652366922448,92.0885038876181
146,127.386100471983,137.109367667357
147,96.4765532876065,106.19982048298
148,136.459530959084,146.182798154458
149,59.2473125389823,68.9705797343556
150,112.536376480722,122.259643676095
151,117.857676033899,127.580943229273
152,56.1544113385717,65.8776785339449
153,127.438417174857,137.161684370231
154,9.28279125681541,19.0060584521887
155,97.3647213106953,107.087988506069
156,50.3786249543313,60.1018921497046
157,60.1834968613434,69.9067640567166
158,132.024672264609,141.747939459982
159,158.201131566359,167.924398761733
160,9.24545178596378,18.968718981337
161,127.356488196722,137.079755392095
162,9.26379384501392,18.9870610403872
163,89.9626599293696,99.6859271247429
164,114.157660255977,123.88092745135
165,116.331327465644,126.054594661018
166,96.6912763384348,106.414543533808
167,33.8997547129287,43.6230219083019
168,14.3261149287259,24.0493821240991
169,114.737675089869,124.460942285242
170,58.7789301203606,68.5021973157338
171,32.1708028571071,41.8940700524803
172,9.29224729313901,19.0155144885123
173,44.0099547619504,53.7332219573237
174,67.5236989322967,77.24696612767
175,90.1037026208902,99.8269698162634
176,112.046001985731,121.769269181104
177,90.5659538062109,100.289221001584
178,55.4487395982818,65.172006793655
179,49.3037283819311,59.0269955773043
180,100.805206218437,110.528473413811
181,44.6567160539157,54.379983249289
182,64.9781723746747,74.701439570048
183,129.696278022547,139.41954521792
184,97.345446921014,107.068714116387
185,77.8670418235921,87.5903090189653
186,112.711965879164,122.435233074537
187,103.268248382189,112.991515577562
188,9.24479811799098,18.9680653133642
189,114.541069727754,124.264336923127
190,9.24983089500583,18.9730980903791
191,116.660838795899,126.384105991272
192,128.341681136411,138.064948331784
193,146.433497463578,156.156764658951
194,98.0149646251222,107.738231820495
195,9.25703340845288,18.9803006038261
196,53.6195051377318,63.3427723331051
197,97.8357865746775,107.559053770051
198,123.482942454982,133.206209650355
199,85.02162333314,94.7448905285133
200,28.5589223719337,38.2821895673069
201,97.3595417598618,107.082808955235
202,51.9404884541194,61.6637556494927
203,92.275679756714,101.998946952087
204,9.26614288012488,18.9894100754981
205,9.26810464147035,18.9913718368436
206,48.9202861776978,58.6435533730711
207,104.540463721384,114.263730916757
208,132.212739120557,141.93600631593
209,39.7114602696657,49.4347274650389
210,83.1912091853527,92.914476380726
211,61.2317140684456,70.9549812638189
212,92.28575973083,102.009026926203
213,53.0105507253657,62.7338179207389
214,92.5630941233339,102.286361318707
215,14.3165530321409,24.0398202275142
216,95.0394946172156,104.762761812589
217,126.417201334969,136.140468530342
218,62.2491775522127,71.9724447475859
219,22.9270175725361,32.6502847679093
220,89.8110511316879,99.5343183270611
221,48.3517538391767,58.07502103455
222,117.525413799687,127.24868099506
223,48.680293155142,58.4035603505153
224,9.26356763817255,18.9868348335458
225,133.404000107456,143.127267302829
226,94.6620252247676,104.385292420141
227,9.273747345734,18.9970145411073
228,37.7085330352862,47.4318002306595
229,23.7171164681752,33.4403836635485
230,55.3153282096331,65.0385954050063
231,9.26938065354651,18.9926478489198
232,9.25814724793139,18.9814144433046
233,9.27796369226914,19.0012308876424
234,9.26990730174723,18.9931744971205
235,51.7363414155579,61.4596086109311
236,102.036703625629,111.759970821003
237,87.6865392202606,97.4098064156338
238,17.8650175163607,27.588284711734
239,83.7112028213508,93.434470016724
240,9.26624663760587,18.9895138329791
241,9.27066386859521,18.9939310639685
242,28.1188076656547,37.842074861028
243,18.8925348626561,28.6158020580294
