"Participant","AIC","BIC"
118,31.1501209566884,38.4425713532184
119,112.007392164146,119.299842560676
120,63.8840293186605,71.1764797151904
121,73.559223165598,80.8516735621279
122,6.09526895356421,13.3877193500941
123,89.6860696612337,96.9785200577636
124,128.631147432201,135.923597828731
125,132.227418500848,139.519868897378
126,22.92640087242,30.21885126895
127,51.6877543043529,58.9802047008829
128,85.3285737046971,92.6210241012271
129,34.5391756672835,41.8316260638135
130,41.1050613549163,48.3975117514463
131,91.5965803474824,98.8890307440124
132,20.8412556265381,28.1337060230681
133,118.370657918928,125.663108315458
134,136.67918380318,143.971634199709
135,120.462797415765,127.755247812295
136,102.573441157283,109.865891553813
137,105.153435150503,112.445885547033
138,126.246461995518,133.538912392048
139,92.6181065542222,99.9105569507521
140,69.3591694925464,76.6516198890764
141,136.138903228253,143.431353624783
142,83.5173542015287,90.8098045980586
143,6.09700036973389,13.3894507662638
144,116.336761002589,123.629211399118
145,87.9808300644371,95.273280460967
146,122.893961382709,130.186411779239
147,92.704852710624,99.9973031071539
148,130.505637853586,137.798088250116
149,61.4925130042499,68.7849634007798
150,110.610104368142,117.902554764672
151,117.637847254061,124.930297650591
152,51.0966523160704,58.3891027126003
153,123.207067535317,130.499517931847
154,6.09528020906611,13.387730605596
155,71.952060676824,79.244511073354
156,96.1898346774488,103.482285073979
157,61.7450093364748,69.0374597330047
158,121.631228797814,128.923679194344
159,151.645647178035,158.938097574564
160,6.09581689147542,13.3882672880054
161,113.102873511072,120.395323907602
162,6.09207298112472,13.3845233776547
163,84.134843998437,91.4272943949669
164,112.489750111664,119.782200508194
165,105.430278256738,112.722728653268
166,87.6958668688257,94.9883172653557
167,35.6404797426147,42.9329301391447
168,13.0473865976465,20.3398369941765
169,114.067298663284,121.359749059814
170,72.385338638526,79.6777890350559
171,29.4516136146243,36.7440640111542
172,6.08660177063743,13.3790521671674
173,50.5627286838752,57.8551790804052
174,74.9399905062066,82.2324409027366
175,91.3930881152376,98.6855385117675
176,111.890377213728,119.182827610258
177,83.4919636177534,90.7844140142834
178,60.5361548670588,67.8286052635888
179,46.0607049501773,53.3531553467072
180,89.5454192178004,96.8378696143303
181,48.3950805669168,55.6875309634467
182,68.9962180008656,76.2886683973955
183,122.256952330867,129.549402727397
184,71.9390485935679,79.2314989900978
185,66.001677160327,73.2941275568569
186,105.71970811538,113.01215851191
187,95.6378180683732,102.930268464903
188,6.09227155290231,13.3847219494322
189,103.38866394175,110.68111433828
190,6.09778663912464,13.3902370356546
191,117.759758785887,125.052209182417
192,110.517841850965,117.810292247495
193,140.365834650344,147.658285046874
194,96.8826334015348,104.175083798065
195,6.09008639566201,13.382536792192
196,95.6268206413502,102.91927103788
197,73.42727529469,80.71972569122
198,115.6077979131,122.90024830963
199,82.9767859278733,90.2692363244032
200,31.6694094626028,38.9618598591328
201,71.9433136730258,79.2357640695557
202,46.1508851676002,53.4433355641302
203,80.8603060020797,88.1527563986097
204,6.08783075193191,13.3802811484618
205,6.09837943405672,13.3908298305867
206,75.9103338463578,83.2027842428878
207,103.182183825175,110.474634221705
208,118.948901286753,126.241351683283
209,50.9937209140908,58.2861713106207
210,77.8499246379713,85.1423750345012
211,114.138241630834,121.430692027364
212,85.1437080842558,92.4361584807858
213,48.7048515487833,55.9973019453133
214,99.9562603781989,107.248710774729
215,13.067944160169,20.3603945566989
216,91.32576547331,98.6182158698399
217,119.30804929776,126.60049969429
218,71.0278278563216,78.3202782528515
