"Participant","AIC","BIC"
181,43.5834024871653,55.7374864813819
182,67.6872747709214,79.8413587651379
183,128.283031600318,140.437115594535
184,75.2050636840174,87.3591476782339
185,71.6971952777304,83.851279271947
186,109.538873071712,121.692957065929
187,100.775717785963,112.929801780179
188,10.2149346770184,22.369018671235
189,109.103645506929,121.257729501146
190,10.2111141451501,22.3651981393667
191,117.571784960582,129.725868954798
192,114.79751215856,126.951596152777
193,145.146716099254,157.300800093471
194,99.8848265049737,112.03891049919
195,10.2051623634127,22.3592463576293
196,53.1772959412119,65.3313799354285
197,76.7087090978263,88.8627930920428
198,120.866199159802,133.020283154018
199,84.9244078294702,97.0784918236868
200,30.2220738598041,42.3761578540207
201,75.2045459589156,87.3586299531322
202,43.7558918052803,55.9099757994969
203,90.5623661359249,102.716450130141
204,10.2060931978275,22.3601771920441
205,10.203378088233,22.3574620824496
206,49.9915705464086,62.1456545406252
207,105.79396624975,117.948050243966
208,125.240120938904,137.394204933121
209,40.7460189018501,52.9001028960667
210,84.584518441069,96.7386024352856
211,63.7161963864129,75.8702803806295
212,94.9275108226523,107.081594816869
213,55.8252955372795,67.9793795314961
214,91.9125964397119,104.066680433928
215,16.141708795233,28.2957927894496
216,96.4737331166663,108.627817110883
217,125.108381722847,137.262465717064
218,59.1784623681263,71.3325463623429
219,25.6038824874449,37.7579664816615
220,88.2959802161348,100.450064210351
221,49.2818559395544,61.435939933771
222,119.798700039806,131.952784034022
223,51.684272574757,63.8383565689736
224,10.2057951597554,22.359879153972
225,130.367179788866,142.521263783083
226,92.503585897183,104.6576698914
227,10.2136145085533,22.3676985027699
228,39.7229115643103,51.8769955585269
229,25.6826146883863,37.8366986826029
230,58.1427387325796,70.2968227267962
231,10.2102720952906,22.3643560895072
232,10.2060636044978,22.3601475987144
233,10.2110693881844,22.3651533824009
234,10.2011593530659,22.3552433472825
235,54.3352389724511,66.4893229666677
236,91.8099095823591,103.963993576576
237,80.9069123073007,93.0609963015173
238,19.6846418972396,31.8387258914562
239,84.9328411817687,97.0869251759852
240,10.2084898991929,22.3625738934094
241,10.1990612444166,22.3531452386332
242,30.0095417419602,42.1636257361767
243,19.3290836183795,31.483167612596
