"Participant","AIC","BIC"
140,67.0634732599117,71.9251068575983
141,162.409813820662,167.271447418349
142,60.3570639135175,65.2186975112041
143,4.46158571982135,9.32321931750798
144,118.943276407891,123.804910005577
145,113.231542770207,118.093176367893
146,132.935793443428,137.797427041115
147,79.1316184672324,83.993252064919
148,151.574622244456,156.436255842142
149,85.3576773311829,90.2193109288695
150,106.203961834222,111.065595431909
151,126.864360028259,131.725993625946
152,56.2166436583397,61.0782772560263
153,136.181206428424,141.042840026111
154,4.46828646012665,9.32992005781328
155,55.4789337509878,60.3405673486744
156,95.701897446854,100.563531044541
157,57.4460801559701,62.3077137536567
158,152.411042021305,157.272675618992
159,191.925509041614,196.787142639301
160,4.47183824019332,9.33347183787994
161,144.680427135381,149.542060733068
162,4.47034190950177,9.33197550718839
163,76.7254031371609,81.5870367348475
164,129.463783145233,134.325416742919
165,131.377455102533,136.23908870022
166,78.6660520646355,83.5276856623221
167,30.4347749214623,35.2964085191489
168,10.3315911215394,15.193224719226
169,111.865696459145,116.727330056832
170,86.7285649439801,91.5901985416667
171,37.2097137757275,42.0713473734141
172,4.46546821494794,9.32710181263456
173,56.4182333014676,61.2798668991542
174,102.593540070419,107.455173668105
175,78.5699715774338,83.4316051751205
176,106.352529956903,111.214163554589
177,71.3500351975695,76.2116687952562
178,55.6245305747607,60.4861641724474
179,41.4018583862379,46.2634919839245
180,110.493066229338,115.354699827025
181,57.7424704080358,62.6041040057225
182,66.6767245559701,71.5383581536567
183,140.82994033076,145.691573928447
184,55.4617640962137,60.3233976939004
185,83.4018307908864,88.263464388573
186,101.983148808631,106.844782406318
187,103.319327329313,108.180960927
188,4.47332830560897,9.33496190329559
189,127.360228449245,132.221862046931
190,4.47224355420451,9.33387715189114
191,118.635837568018,123.497471165705
192,123.991927371482,128.853560969169
193,168.874706346534,173.736339944221
194,90.7790798861759,95.6407134838625
195,4.45834229316005,9.31997589084667
196,97.4907616215602,102.352395219247
197,57.2896660795849,62.1512996772715
198,135.074971112222,139.936604709909
199,82.0797312930573,86.9413648907439
200,30.6021130978226,35.4637466955092
201,55.4678116940429,60.3294452917295
202,70.8567875893837,75.7184211870703
203,71.4812923915935,76.3429259892802
204,4.47673360655553,9.33836720424216
205,4.47805160100956,9.33968519869618
206,72.5128239014522,77.3744574991389
207,107.191142377295,112.052775974982
208,153.899127231379,158.760760829065
209,48.6894647850116,53.5510983826983
210,73.5807043646056,78.4423379622922
211,126.663765359658,131.525398957344
212,70.4019056498497,75.2635392475363
213,44.9822774590868,49.8439110567735
214,105.39603686605,110.257670463736
215,10.3372930323696,15.1989266300562
216,87.8131539191462,92.6747875168328
217,136.589771485795,141.451405083482
218,91.8725910142055,96.7342246118921
219,16.9388969372875,21.8005305349741
220,87.413478353051,92.2751119507376
221,42.2676013494236,47.1292349471102
222,117.982737685295,122.844371282982
223,46.7815539723064,51.643187569993
224,4.46696915162557,9.3286027493122
225,151.964667101264,156.826300698951
226,75.6266734430107,80.4883070406974
227,4.47609029645212,9.33772389413875
228,44.9368805587811,49.7985141564677
229,22.3703339432582,27.2319675409448
230,49.6831259792939,54.5447595769805
231,4.46722888071099,9.32886247839762
232,4.4703459366029,9.33197953428952
233,4.47247459292974,9.33410819061637
234,4.46473658697203,9.32637018465866
235,100.708344890679,105.569978488366
236,74.8357474460872,79.6973810437738
237,110.110032281346,114.971665879033
238,14.6718799808555,19.5335135785422
239,77.2110508430771,82.0726844407637
240,4.45944277422612,9.32107637191275
241,4.45913890898337,9.32077250666999
242,29.457529812372,34.3191634100587
243,16.8200656083851,21.6816992060717
